DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2003,138200.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2004,143100.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2005,150913.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2006,158752.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2007,166575.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2008,172743.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2009,155881.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2010,157907.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2011,158350.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2012,151066.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2013,149884.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2014,151045.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2015,157662.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2016,160533.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2017,168657.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2018,172142.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2019,176691.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2020,163491.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2021,185462.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2022,214377.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2023,220604.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Spain,2024,225832.0,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,1995,25942.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,1996,25282.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,1997,27317.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,1998,30594.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,1999,32026.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2000,35758.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2001,37293.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2002,37455.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2003,37158.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2004,38303.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2005,38918.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2006,42382.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2007,46335.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2008,45607.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2009,35904.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2010,38543.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2011,38423.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2012,35400.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2013,36084.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2014,36389.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2015,37511.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2016,38109.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2017,41350.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2018,41368.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2019,42628.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2020,41902.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2021,45358.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2022,51804.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2023,49130.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Finland,2024,47480.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,1995,212390.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,1996,214549.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,1997,218486.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,1998,228927.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,1999,234624.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2000,248027.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2001,250224.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2002,250956.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2003,249192.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2004,254019.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2005,256194.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2006,257992.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2007,262828.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2008,258567.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2009,240670.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2010,243522.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2011,253149.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2012,255535.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2013,260450.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2014,262884.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2015,271001.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2016,269947.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2017,270903.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2018,277731.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2019,288093.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2020,261238.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2021,277505.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2022,300682.6,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2023,378175.7,p,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",France,2024,369962.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,1995,3797.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,1996,3794.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,1997,4328.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,1998,4401.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,1999,4320.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2000,4769.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2001,5006.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2002,5296.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2003,5560.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2004,6269.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2005,6536.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2006,6975.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2007,7388.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2008,7873.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2009,7585.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2010,7703.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2011,7897.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2012,7812.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2013,7563.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2014,7553.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2015,7602.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2016,7858.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2017,8027.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2018,8060.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2019,8413.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2020,7631.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2021,8534.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2022,10218.9,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro",Industry (except construction),"Value added, gross",Croatia,2023,11901.6,p,
