DATAFLOW,LAST UPDATE,freq,unit,wat_proc,wat_src,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Sweden,2019,616.60,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Sweden,2020,619.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2013,37.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2014,35.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2015,34.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2016,30.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2017,28.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2018,31.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2019,32.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2020,33.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2021,29.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by manufacturing industry - cooling,Fresh surface water,Slovakia,2022,26.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2016,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2017,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2018,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2019,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2020,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2021,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Austria,2022,0.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2011,265.42,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2012,261.43,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2013,263.32,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2014,260.13,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2015,272.96,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2016,261.61,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2017,279.87,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2018,282.88,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2019,290.12,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2020,284.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2021,295.65,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Belgium,2022,280.92,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2011,480.35,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2012,487.62,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2013,468.15,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2014,426.94,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2015,428.45,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2016,421.29,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2017,414.09,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2018,390.72,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2019,391.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2020,360.05,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Bulgaria,2021,377.79,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2011,25.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2012,52.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2013,59.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2014,41.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2015,38.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2016,21.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2017,23.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2018,24.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2019,34.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2020,55.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2021,43.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Cyprus,2022,42.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2011,326.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2012,327.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2013,314.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2014,309.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2015,316.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2016,313.10,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2017,320.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2018,326.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2019,326.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2020,312.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2021,305.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Czechia,2022,309.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2011,1548.69,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2012,1551.57,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2013,1554.46,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2014,1571.65,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2015,1588.84,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2016,1606.03,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2017,1596.17,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2018,1586.32,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Germany,2019,1576.46,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2011,3.72,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2012,3.96,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2013,3.69,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2014,3.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2015,4.22,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2016,3.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2017,4.92,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2018,5.41,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2019,5.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2020,5.67,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2021,6.67,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Denmark,2022,6.76,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2011,28.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2012,27.70,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2013,28.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2014,28.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2015,27.98,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2016,27.91,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2017,27.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2018,27.59,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2019,28.07,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2020,28.54,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2021,29.08,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Estonia,2022,29.54,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2011,628.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2012,628.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2013,628.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2014,628.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2015,628.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2016,936.84,b,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2017,936.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2018,936.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2019,936.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2020,936.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2021,936.84,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Greece,2022,936.84,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2011,3098.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2012,3004.22,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2013,3018.17,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2014,3055.03,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2015,3140.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2016,3250.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2017,3156.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2018,3062.30,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2019,3092.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Spain,2020,3104.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Finland,2011,160.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Finland,2012,153.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Finland,2013,152.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Finland,2014,143.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2011,1750.24,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2012,1952.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2013,1701.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2014,1555.51,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2015,1720.69,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2016,1741.32,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2017,1773.69,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2018,1772.78,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2019,1818.04,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2020,1792.90,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,France,2021,1790.72,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2011,61.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2012,67.59,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2013,66.44,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2014,52.13,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2015,51.76,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2016,40.80,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2017,40.20,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2018,38.73,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2019,39.88,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2020,39.76,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2021,48.61,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Croatia,2022,49.51,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2011,254.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2012,253.53,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2013,254.50,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2014,237.91,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2015,253.11,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2016,248.52,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2017,261.68,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2018,257.07,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2019,262.82,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2020,263.93,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2021,259.14,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Hungary,2022,252.34,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2011,530.00,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2012,527.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2013,518.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2014,540.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2015,526.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2016,526.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2017,508.00,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2018,810.24,b,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2019,811.86,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2020,812.23,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2021,826.58,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Ireland,2022,827.47,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2011,1395.90,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2012,1427.40,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2013,1445.80,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2014,1464.20,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2015,1482.60,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2016,1408.51,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2017,1395.79,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2018,1390.41,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2019,1379.78,e,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2020,1388.52,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2021,1375.66,i,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Italy,2022,1362.80,p,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Lithuania,2011,0.31,,
ESTAT:TEN00006(1.0),05/07/24 23:00:00,Annual,Million cubic metres,Water abstraction by public water supply,Fresh surface water,Lithuania,2012,0.31,,
